tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time
1502967449116979203,294668115,ppglane,Pfizer in Collegeville PA March 11th Whats the government official line on this then 🤔,0,0,No Location,2022-03-13
1502967422235684864,2483311752,Bruce2bBruce,Everything may seem okay if you experiment on 20 000 people but what happens when you experiment on a million people TheDefender,2,0,"Banbury, England",2022-03-13
1502967407039881220,2908794763,paullie_btc,pfizer oh lol,1,0,No Location,2022-03-13
1502967351423156224,4158826059,2826e2101262467,I have been talking about pulsatile tinnitus from very shortly after receiving the pfizer shot You can check that if you want Pulsatile tinnitus is caused by vascular issues They started 8 days after the vaccination This is the time it takes for the vaccine to become active,0,0,No Location,2022-03-13
1502967196427091972,1432976928177229826,RoostersLord,People who eat plants and have a Pfizer changes genes,1,0,No Location,2022-03-13
1502967042852331524,1309776361049919491,BethanyCherisse,Pfizer released 55 000 pages worth of science that no one is following but we don't talk about that do we,130,47,Republic of Belarus,2022-03-13
1502966820973826048,498877959,JonathanHannah,pfizer I can prove it Pick a country and I’ll show you,2,0,"Scotland, United Kingdom",2022-03-13
1502966712093843462,2161036068,Reeev0,Why is the CEO of Pfizer making excuses here Is there a problem,1,0,london,2022-03-13
1502966674668113925,490143163,irene_stewart,No because Pfizer have just announced 4th dose…perfect timing eh 😬😬,0,0,"Fradswell, England",2022-03-13
1502966647757361159,1130813142022467584,DannySh44640243,Honestly I believe they want most of us dead Knowing now what they knew about Pfizer report and how deadly the vaccine was and yet still pushed mandates And now doing everything to push us into a War with Russia,0,0,"Odessa, TX",2022-03-13
1502966638542561286,1488761555361710080,RstubbsRs,So Pfizer are delisting from the NYSE presumably in order to protect themselves from any potential lawsuits Yet they’re still so greedy for more profit they’re attempting to roll out another vaccine These scumbags have no shame just like all the MSM who protect them,1,1,NO BRAINWASHED LOONY LIBERALS!,2022-03-13
1502966633870016512,498877959,JonathanHannah,pfizer You don’t have a clue what you’re on about Of course the vaccines are causing deaths Looking at all-cause mortality and deducing that no rise means no vaccine deaths is ignorance There’s a lot more variables than just vaxx deaths and all-cause mortality,2,0,"Scotland, United Kingdom",2022-03-13
1502966617508311042,56437698,PuntersForum,In the latest Pfizer document dump the first 48hrs 0 09 of the vaccine goes to Ovaries and 16 of it goes to the Liver,2,0,World’s most live-able city ,2022-03-13
1502966614345412608,18425569,YBartolovic,He’s lying to blame someone else He’s been Pfizer ceo since 1993 Look at all the cases since then that they also knew of He realises that he is one of the useful idiots He should have stayed a vet auspol vicpol nswpol,0,0,"Melbourne, Australia",2022-03-13
1502966490769018881,17939054,tweetarica,And they pretty much just mandated boosters for 12-17 year olds even after the pfizer data has been released 😢,0,0,Far far away,2022-03-13
1502966484699693059,1304978976088170499,DONALDRDAWKINS1,Just wait Give it time The adverse reactions that happen in animals can take a year or years to happen in humans 1291 Remember they number That’s what Pfizer knew that their drug caused Still pushed it 😡🤬,0,0,No Location,2022-03-13
1502966301484285953,1436184223937753100,IsobelTravels,Can The Times not do serious journalism anymore or is it just sponsored puff pieces Any mention of why Pfizer are trying to seal Covid clinical trial data for 75 years with the help of the FDA What a joke even Pfizer don't make any real claims of efficacy,0,0,Melbourne,2022-03-13
1502966257129299968,1457704396452683783,TranslaScience,Albert Bourla CEO PFizer 11 maart mRNA was the technology that we had less experience with only two years working on this And actually MRNA was a technology that never delivered a single product until that day Not vaccine not any other medicine,0,0,No Location,2022-03-13
1502966254604152833,19759310,launcestontas,Finally the truth is unfolding Dr John Campbell is visibly upset with his findings results post-marketing of v vaccineinjuries The Pfizer documents,0,0,"Launceston, Tasmania",2022-03-13
1502966206210670595,1437181151152513035,Carolyn18059540,While Russia Distracts the World Pfizer Documents Reveal DISASTER for Vaccinated Population,0,0,No Location,2022-03-13
1502966173096456193,89326821,nymetsfan17,My wife She got the Pfizer after her job forced her hand and immediately following the first jab contracted Covid She wasn't sick for almost 2 years prior She's been sick constantly since,2,0,PA,2022-03-13
1502966115206856705,378908038,Dingo_Roberts,His shock may be a calculated judgment call to protect his reputation rather than protecting the public If laypeople had access to this information before Pfizer was forced to release it then Campbell absolutely knew it as well He held out until it was impossible to deny,0,0,No Location,2022-03-13
1502966066192003072,1313892252750577665,YourFlawedView,I am beside myself PEOPLE IF YOU FOLLOW THE SCIENCE ON THE PAPERS PFIZER JUST RELEASED YOU KNOW THEY ARE TRYING TO KILL YOU I guess if you get the 4th you deserve the outcome,3,3,No Location,2022-03-13
1502966031760998404,1444069059159539722,lad2021_london,Hey gmb drshillery checking to see if you are still selling the MRNA jabs now pfizer have released the 1st 10K pages of pfizerdocuments medical data medicalfraud genocide complicit followthescience covid19UK,1,0,"South East, England",2022-03-13
1502965951540744196,2780314801,JulianIsWithUs,After Pfizer data was released about 1000 of side effects many dozens deadly in fast track… answer yourself what is it…,0,0,No Location,2022-03-13
1502965715405582339,218573864,WINKUWA,Exactly that’s why I said if she had the Pfizer shot All options on the table before ruled out No competition here only a lot of people who got hurt and whose informed consent was violated cause they were not given this information,0,0,"Helsinki, Finland",2022-03-13
1502965541165801483,4821550617,HoppityHunter,Success has many fathers failure has none or in this case listening to this interview given by the Pfizer CEO it looks like he's laying the blame firmly at the doors of his scientists A defining interview perhaps,0,0,Eva Levante's knicker drawer,2022-03-13
1502965431572869125,1408453007235325958,jacquel19826381,Pfizer has been delisted from NY stock exchange another 2021 conspiracy theories becoming fact in 2022,0,0,"Sarasota, FL",2022-03-13
1502965412312633346,1489901072411987968,DCartload,pfizer Yeah I know a few people with horrible persistent tinnitus which started after they'd contracted Covid Covid really is playing havoc with people's long term health 😔,0,0,Middle England,2022-03-13
1502965314346450944,884545886814035972,KostaLooks,Have you seen the pages full of adverse effects from the COVID vaccine which Pfizer tried to conceal for 75 years Scroll Down To Page 30 and Keep Scrolling,0,0,No Location,2022-03-13
1502965236428595201,1416018517976039427,partofthecontr1,Reminder we coerced our staff faculty students into taking an experimental therapeutic Even the ceo of Pfizer is surprised ‘they let it be released as the system of delivery had never been brought to market StopTheMandates StopTheBoosters,0,0,No Location,2022-03-13
1502965222662983681,53489202,DerrickSweet,Canadian media will never expose trudeauthetyrant so we must educate Canada how Trudeau is planning to take away most freedom that we have taken for granted His HateSpeech was a clue klausschwab is another And collusion with Pfizer their CrimesAgainstHumanity,0,0,Anywhere There Is Wi-Fi,2022-03-13
1502965119642390530,54208415,DebbyVance,Triple vaxxed with Pfizer believed I had never been sick Found out last week via blood test I had Covid previously Completely asymptomatic Had absolute no idea,0,0,"North Carolina, USA",2022-03-13
1502965113342636033,2571157148,BleepBlaa,gaslighting the public is a crime do your research,0,0,Earth,2022-03-13
1502965076550369282,1495063297233944584,TheDeepDiver555,My teacher friend and her husband a engineer a intelligent couple Both have deep dived just like myself and found many many many serious issues with a Pfizer product that starts a with V She got sacked for her freedom of choice and her husband is being pressured by his boss 🤬,0,0,Australia ,2022-03-13
1502964918999564288,1278283753182433280,YOUNGCh52773034,I remember after the 1st month of Pfizer💉💉 in the US 1225 people died Pfizer MANAGEMENT was FULLY AWARE of this pesky problem😬 Of course their💉💉programmes should've been HALTED🤑📉 but for multiple reasons WEREN'T🤢,2,0,No Location,2022-03-13
1502964894701916166,168693788,DavidR_B,This Just as Pfizer are forced by the court to start revealing the real data Surely it's only good news,0,0,"Stanbury, Yorkshire",2022-03-13
1502964884539310081,884545886814035972,KostaLooks,Have you seen the pages and pages of adverse effects from the COVID vaccine which Pfizer tried to conceal for 75 years Scroll Down To Page 30 and Keep Scrolling Rather Don't Waste Your Time Because You're So Smart,0,0,No Location,2022-03-13
1502964874283872257,631444919,GreatRegretCA,Bullshit he was confronted and wilfully complicit Now that is gaining steam pfizer documents are released and doctors are being heard he believes it will act as his safety chute,0,0,🇨🇦 with a Moral Imperative,2022-03-13
